"AGE","AGE_less_than_35","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_plus","HHSEX","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree","LF","ASSET","FIN","CHECKING","SAVING","CALL","STOCKS","HSTOCKS","THRIFT","IRAKH","DEBT","SAVED","INCOME","NWCAT","NETWORTH","YESFINRISK","NOFINRISK","SAVRES1","SAVRES2","SAVRES3","SAVRES4","SAVRES5","SAVRES6","SAVRES7","SAVRES8","KNOWL_not_knowledgeable","KNOWL_no_knowledge","KNOWL_somewhat_knowledgeable","KNOWL_very_knowledgeable","FINLIT_0","FINLIT_1","FINLIT_2","FINLIT_3","OCCAT2_managerial_professional","OCCAT2_technical_sales_services","OCCAT2_other_manual_labor","OCCAT2_not_working"
51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,538300,168000,9000,0,0,0,0,74000,0,2900,1,30265.531062,3,535400,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,746400,367500,13700,0,0,0,0,352000,0,3000,1,30265.531062,4,743400,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,511550,115550,5550,0,0,0,0,95000,0,3000,1,30265.531062,3,508550,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,540,540,0,0,0,0,0,0,0,0,0,18375.501002,1,540,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,18375.501002,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,940,940,0,0,0,0,0,0,0,0,0,18375.501002,1,940,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,700,700,0,0,0,0,0,0,0,0,0,18375.501002,1,700,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,18375.501002,1,1100,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,61600,53000,11000,0,0,2000,1,40000,0,0,1,82149.298597,2,61600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,74700,66000,24000,0,0,2000,1,40000,0,0,1,82149.298597,2,74700,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,70600,62000,20000,0,0,2000,1,40000,0,0,1,82149.298597,2,70600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,67600,59000,17000,0,0,2000,1,40000,0,0,1,82149.298597,2,67600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,72600,64000,22000,0,0,2000,1,40000,0,0,1,82149.298597,2,72600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
89,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11000,11000,11000,0,0,0,0,0,0,1000,0,15132.765531,1,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
89,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11000,11000,11000,0,0,0,0,0,0,5800,0,18375.501002,1,5200,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
89,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,17294.589178,1,11000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
89,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,160000,160000,11000,0,0,149000,1,0,0,3900,0,18375.501002,2,156100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
89,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,88000,88000,11000,0,0,77000,1,0,0,0,0,20537.324649,2,88000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
58,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,28948000,21550000,100000,0,0,600000,1,0,100000,0,1,710159.06814,5,28948000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
58,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,28947000,21550000,100000,0,0,600000,1,0,100000,0,1,720968.18637,5,28947000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
58,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,28948000,21550000,100000,0,0,600000,1,0,100000,0,1,718806.36273,5,28948000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
58,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,28948000,21550000,100000,0,0,600000,1,0,100000,0,1,858243.98798,5,28948000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
58,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,28948000,21550000,100000,0,0,600000,1,0,100000,0,1,736100.9519,5,28948000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9357500,1240000,190000,850000,0,50000,1,50000,100000,1250000,1,0,5,8107500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9357900,1240700,191000,849700,0,50000,1,50000,100000,1250000,1,0,5,8107900,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9357800,1239700,189700,850000,0,50000,1,50000,100000,1250000,1,0,5,8107800,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9358100,1240800,190500,850300,0,50000,1,50000,100000,1250000,1,0,5,8108100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,9357900,1240000,190000,850000,0,50000,1,50000,100000,1250000,1,0,5,8107900,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,211000,22000,22000,0,0,0,0,0,0,0,1,108091.18236,3,211000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,507000,22000,22000,0,0,0,0,0,0,355000,1,108091.18236,2,152000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192000,22000,22000,0,0,0,0,0,0,0,1,108091.18236,2,192000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,618000,93000,22000,0,0,0,0,71000,0,89000,1,108091.18236,3,529000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,372000,22000,22000,0,0,0,0,0,0,0,1,108091.18236,3,372000,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,44900,18600,1600,2000,0,0,0,15000,0,10310,1,63773.797595,2,34590,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,44000,18600,1600,2000,0,0,0,15000,0,10310,1,63773.797595,2,33690,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,43900,18600,1600,2000,0,0,0,15000,0,10310,1,63773.797595,2,33590,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,43900,18600,1600,2000,0,0,0,15000,0,10300,1,63773.797595,2,33600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,43900,18600,1600,2000,0,0,0,15000,0,10310,1,63773.797595,2,33590,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,118000,5000,1000,4000,0,0,0,0,0,0,0,10809.118236,2,118000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,118000,5000,1000,4000,0,0,0,0,0,0,0,10809.118236,2,118000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,118000,5000,1000,4000,0,0,0,0,0,0,0,10809.118236,2,118000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,117000,5000,1000,4000,0,0,0,0,0,0,0,10809.118236,2,117000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,117000,5000,1000,4000,0,0,0,0,0,0,0,10809.118236,2,117000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1700000,300000,150000,150000,0,0,0,0,0,37000,0,96201.152305,4,1663000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1700000,300000,150000,150000,0,0,0,0,0,37000,0,97282.064128,4,1663000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1700000,300000,150000,150000,0,0,0,0,0,37000,0,97282.064128,4,1663000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1700000,300000,150000,150000,0,0,0,0,0,37000,0,97282.064128,4,1663000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1700000,300000,150000,150000,0,0,0,0,0,37000,0,97282.064128,4,1663000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,15627500,8370500,400500,500000,0,200000,1,470000,1300000,2207500,1,3437299.5992,5,13420000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,15627500,8370500,400500,500000,0,200000,1,470000,1300000,2207500,1,3426490.481,5,13420000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,15627500,8370500,400500,500000,0,200000,1,470000,1300000,2207500,1,3058980.4609,5,13420000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,15626500,8370500,400060,500000,0,200000,1,470000,1300000,2207500,1,2907652.8056,5,13419000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,15626500,8370500,400500,500000,0,200000,1,470000,1300000,2207500,1,3404872.2445,5,13419000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,11244400,7518000,640000,320000,0,4000000,1,0,0,43000,0,221586.92385,5,11201400,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,10771400,7046000,441000,320000,0,4000000,1,0,0,43000,0,261580.66132,5,10728400,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,10474400,6748000,213000,320000,0,4000000,1,0,0,43000,0,226991.48297,5,10431400,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,10187400,6461000,387000,320000,0,4000000,1,0,0,43000,0,251852.45491,5,10144400,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,10013700,6286300,613000,320000,0,4000000,1,0,0,43000,0,259418.83768,5,9970700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,490370,370,150,0,0,0,0,0,0,122500,0,33508.266533,3,367870,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,487270,370,150,0,0,0,0,0,0,122500,0,33508.266533,3,364770,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,486470,370,150,0,0,0,0,0,0,122500,0,34589.178357,3,363970,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,490170,370,150,0,0,0,0,0,0,122500,0,33508.266533,3,367670,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,485770,370,150,0,0,0,0,0,0,122500,0,32427.354709,3,363270,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,70030,5030,5000,0,0,0,0,0,0,0,0,11890.03006,2,70030,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,70030,5030,5000,0,0,0,0,0,0,0,0,14051.853707,2,70030,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,70030,5030,5000,0,0,0,0,0,0,0,0,11890.03006,2,70030,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,70030,5030,5000,0,0,0,0,0,0,0,0,11890.03006,2,70030,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,70040,5040,5000,0,0,0,0,0,0,0,0,15132.765531,2,70040,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,30000,20000,20000,0,0,0,0,0,0,0,0,1621.3677355,2,30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,30000,20000,20000,0,0,0,0,0,0,0,0,1729.4589178,2,30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,30000,20000,20000,0,0,0,0,0,0,0,0,1621.3677355,2,30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,30000,20000,20000,0,0,0,0,0,0,0,0,1621.3677355,2,30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,30000,20000,20000,0,0,0,0,0,0,0,0,1621.3677355,2,30000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,742800,477600,16000,0,0,0,0,0,10000,124400,1,58369.238477,3,618400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,756000,491000,16000,0,0,0,0,0,10000,123400,1,59450.150301,3,632600,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,740800,480500,16000,0,0,0,0,0,10000,123400,1,58369.238477,3,617400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,804500,544000,16000,0,0,0,0,0,10000,123400,1,59450.150301,4,681100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,738300,477200,16000,0,0,0,0,0,10000,123400,1,59450.150301,3,614900,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,552800,54200,52200,2000,0,0,0,0,0,212570,0,70259.268537,3,340230,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,552800,54200,52200,2000,0,0,0,0,0,212570,0,70259.268537,3,340230,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,552800,54200,52200,2000,0,0,0,0,0,214560,0,70259.268537,3,338240,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,552700,54200,52200,2000,0,0,0,0,0,212570,0,70259.268537,3,340130,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,552700,54200,52200,2000,0,0,0,0,0,212520,0,70259.268537,3,340180,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7861000,3227000,1183000,0,0,0,0,0,39000,29900,0,302655.31062,5,7831100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7861000,3227000,1183000,0,0,0,0,0,39000,29900,0,302655.31062,5,7831100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7862000,3227000,1183000,0,0,0,0,0,39000,29900,0,302655.31062,5,7832100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7862000,3227000,1183000,0,0,0,0,0,39000,29900,0,302655.31062,5,7832100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7861000,3227000,1183000,0,0,0,0,0,39000,30000,0,303736.22244,5,7831000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,35169000,13164000,0,210000,0,4000000,1,2000000,306000,0,1,3567009.018,5,35169000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,34958000,12952000,0,210000,0,4000000,1,2000000,306000,0,1,3631863.7275,5,34958000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,34915000,12909000,0,210000,0,4000000,1,2000000,306000,0,1,3577818.1363,5,34915000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,34891000,12885000,0,210000,0,4000000,1,2000000,306000,0,1,3534581.6633,5,34891000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,34960000,12954000,0,210000,0,4000000,1,2000000,306000,0,1,3750764.0281,5,34960000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,896000,59000,4000,0,0,10000,1,45000,0,248000,1,313464.42886,3,648000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,9e+05,64000,4000,0,0,10000,1,50000,0,248000,1,313464.42886,3,652000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,9e+05,63000,4000,0,0,10000,1,49000,0,248000,1,313464.42886,3,652000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,892000,55000,4000,0,0,10000,1,41000,0,248000,1,313464.42886,3,644000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,902000,66000,4000,0,0,10000,1,52000,0,248000,1,313464.42886,3,654000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
66,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,12280000,10181000,15000,0,0,336000,1,0,2990000,721000,1,674488.97796,5,11559000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,12284000,10195000,15000,0,0,336000,1,0,2990000,721000,1,674488.97796,5,11563000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,12285000,10186000,15000,0,0,336000,1,0,2990000,720000,1,675569.88978,5,11565000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,12268000,10169000,15000,0,0,336000,1,0,2990000,721000,1,676650.8016,5,11547000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,12305000,10205000,15000,0,0,336000,1,0,2990000,721000,1,675569.88978,5,11584000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
78,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,204090,190,190,0,0,0,0,0,0,0,0,51883.767535,3,204090,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,201990,190,190,0,0,0,0,0,0,0,0,51883.767535,3,201990,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,209190,190,190,0,0,0,0,0,0,0,0,51883.767535,3,209190,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,203390,190,190,0,0,0,0,0,0,0,0,51883.767535,3,203390,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,197290,190,190,0,0,0,0,0,0,0,0,51883.767535,3,197290,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,748000,18000,9000,9000,0,0,0,0,0,181100,1,15132.765531,3,566900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,943000,18000,9000,9000,0,0,0,0,0,120500,1,21618.236473,4,822500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1008000,18000,9000,9000,0,0,0,0,0,117300,1,21618.236473,4,890700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,939000,18000,9000,9000,0,0,0,0,0,113500,1,17294.589178,4,825500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
68,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1013000,18000,9000,9000,0,0,0,0,0,81500,1,31346.442886,4,931500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
52,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,104900,43900,5900,0,0,0,0,38000,0,36100,1,111333.91784,2,68800,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
52,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,118500,56500,3500,0,0,0,0,53000,0,36100,1,111333.91784,2,82400,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
